# This file is generated on 25-Nov-2021 at 17:01:14 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Austria Graz  (Lat = 4.7070e+01 deg, Lon = 1.5440e+01 deg, Alt = 3.5300e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
1, 4, 3.7500e+01, 6.2489e+01, 1.6000e-02
1, 4, 3.7500e+01, 5.2744e+01, 2.7000e-02
1, 4, 3.7500e+01, 4.4189e+01, 4.5000e-02
1, 4, 3.7500e+01, 3.6317e+01, 7.7000e-02
1, 4, 3.7500e+01, 2.9604e+01, 1.3000e-01
1, 4, 3.7500e+01, 2.4251e+01, 2.1000e-01
1, 4, 3.7500e+01, 1.9452e+01, 3.5000e-01
1, 4, 3.7500e+01, 1.5311e+01, 6.0000e-01
1, 4, 3.7500e+01, 1.2412e+01, 9.5000e-01
1, 4, 3.7500e+01, 9.4294e+00, 1.7000e+00
1, 4, 3.7500e+01, 7.1732e+00, 3.0000e+00
1, 4, 3.7500e+01, 5.4506e+00, 5.1000e+00
1, 4, 3.7500e+01, 4.1765e+00, 8.3000e+00
1, 4, 3.7500e+01, 3.3502e+00, 1.2000e+01
1, 4, 3.7500e+01, 2.4464e+00, 1.9000e+01
1, 4, 3.7500e+01, 1.7498e+00, 3.0000e+01
1, 4, 3.7500e+01, 1.4758e+00, 4.0000e+01
1, 4, 3.7500e+01, 1.2843e+00, 5.0000e+01
1, 4, 3.7500e+01, 1.2076e+00, 6.0000e+01
1, 4, 3.7500e+01, 1.1674e+00, 7.0000e+01
1, 4, 3.7500e+01, 1.1409e+00, 8.0000e+01
1, 4, 3.7500e+01, 1.1241e+00, 9.0000e+01
1, 4, 3.7500e+01, 1.1146e+00, 9.9990e+01
1, 4, 3.7500e+01, 7.1946e+01, 1.0000e-02
