# This file is generated on 25-Nov-2021 at 17:05:18 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Norway Isfjord radio (Lat = 7.8060e+01 deg, Lon = 1.3620e+01 deg, Alt = 1.0000e-02 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 3, 3.7500e+01, -1.1498e-01, 9.0000e+01
1, 3, 3.7500e+01, -1.3653e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.5849e+00, 1.0000e-02
1, 3, 3.7500e+01, 1.4661e+00, 1.6000e-02
1, 3, 3.7500e+01, 1.3424e+00, 2.7000e-02
1, 3, 3.7500e+01, 1.2295e+00, 4.5000e-02
1, 3, 3.7500e+01, 1.1183e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.0162e+00, 1.3000e-01
1, 3, 3.7500e+01, 9.2747e-01, 2.1000e-01
1, 3, 3.7500e+01, 8.3702e-01, 3.5000e-01
1, 3, 3.7500e+01, 7.4521e-01, 6.0000e-01
1, 3, 3.7500e+01, 6.6913e-01, 9.5000e-01
1, 3, 3.7500e+01, 5.7462e-01, 1.7000e+00
1, 3, 3.7500e+01, 4.8319e-01, 3.0000e+00
1, 3, 3.7500e+01, 3.9743e-01, 5.1000e+00
1, 3, 3.7500e+01, 3.1756e-01, 8.3000e+00
1, 3, 3.7500e+01, 2.5588e-01, 1.2000e+01
1, 3, 3.7500e+01, 1.7697e-01, 1.9000e+01
1, 3, 3.7500e+01, 9.5723e-02, 3.0000e+01
1, 3, 3.7500e+01, 4.2827e-02, 4.0000e+01
1, 3, 3.7500e+01, 7.5778e-04, 5.0000e+01
1, 3, 3.7500e+01, -3.4345e-02, 6.0000e+01
1, 3, 3.7500e+01, -6.4569e-02, 7.0000e+01
1, 3, 3.7500e+01, -9.1173e-02, 8.0000e+01
1, 3, 3.7500e+01, -1.1498e-01, 9.0000e+01
1, 3, 3.7500e+01, -1.3653e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.5849e+00, 1.0000e-02
1, 3, 3.7500e+01, 1.4661e+00, 1.6000e-02
1, 3, 3.7500e+01, 1.3424e+00, 2.7000e-02
1, 3, 3.7500e+01, 1.2295e+00, 4.5000e-02
1, 3, 3.7500e+01, 1.1183e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.0162e+00, 1.3000e-01
1, 3, 3.7500e+01, 9.2747e-01, 2.1000e-01
1, 3, 3.7500e+01, 8.3702e-01, 3.5000e-01
1, 3, 3.7500e+01, 7.4521e-01, 6.0000e-01
1, 3, 3.7500e+01, 6.6913e-01, 9.5000e-01
1, 3, 3.7500e+01, 5.7462e-01, 1.7000e+00
1, 3, 3.7500e+01, 4.8319e-01, 3.0000e+00
1, 3, 3.7500e+01, 3.9743e-01, 5.1000e+00
1, 3, 3.7500e+01, 3.1756e-01, 8.3000e+00
1, 3, 3.7500e+01, 2.5588e-01, 1.2000e+01
1, 3, 3.7500e+01, 1.7697e-01, 1.9000e+01
1, 3, 3.7500e+01, 9.5723e-02, 3.0000e+01
1, 3, 3.7500e+01, 4.2827e-02, 4.0000e+01
1, 3, 3.7500e+01, 7.5778e-04, 5.0000e+01
1, 3, 3.7500e+01, -3.4345e-02, 6.0000e+01
1, 3, 3.7500e+01, -6.4569e-02, 7.0000e+01
1, 3, 3.7500e+01, -9.1173e-02, 8.0000e+01
1, 3, 3.7500e+01, -1.1498e-01, 9.0000e+01
1, 3, 3.7500e+01, -1.3653e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.5849e+00, 1.0000e-02
1, 3, 3.7500e+01, 1.4661e+00, 1.6000e-02
1, 3, 3.7500e+01, 1.3424e+00, 2.7000e-02
1, 3, 3.7500e+01, 1.2295e+00, 4.5000e-02
1, 3, 3.7500e+01, 1.1183e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.0162e+00, 1.3000e-01
1, 3, 3.7500e+01, 9.2747e-01, 2.1000e-01
1, 3, 3.7500e+01, 8.3702e-01, 3.5000e-01
1, 3, 3.7500e+01, 7.4521e-01, 6.0000e-01
1, 3, 3.7500e+01, 6.6913e-01, 9.5000e-01
1, 3, 3.7500e+01, 5.7462e-01, 1.7000e+00
1, 3, 3.7500e+01, 4.8319e-01, 3.0000e+00
1, 3, 3.7500e+01, 3.9743e-01, 5.1000e+00
1, 3, 3.7500e+01, 3.1756e-01, 8.3000e+00
1, 3, 3.7500e+01, 2.5588e-01, 1.2000e+01
1, 3, 3.7500e+01, 1.7697e-01, 1.9000e+01
1, 3, 3.7500e+01, 9.5723e-02, 3.0000e+01
1, 3, 3.7500e+01, 4.2827e-02, 4.0000e+01
1, 3, 3.7500e+01, 7.5778e-04, 5.0000e+01
1, 3, 3.7500e+01, -3.4345e-02, 6.0000e+01
1, 3, 3.7500e+01, -6.4569e-02, 7.0000e+01
1, 3, 3.7500e+01, -9.1173e-02, 8.0000e+01
1, 3, 3.7500e+01, -1.1498e-01, 9.0000e+01
1, 3, 3.7500e+01, -1.3653e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.5849e+00, 1.0000e-02
1, 3, 3.7500e+01, 1.4661e+00, 1.6000e-02
1, 3, 3.7500e+01, 1.3424e+00, 2.7000e-02
1, 3, 3.7500e+01, 1.2295e+00, 4.5000e-02
1, 3, 3.7500e+01, 1.1183e+00, 7.7000e-02
1, 3, 3.7500e+01, 1.0162e+00, 1.3000e-01
1, 3, 3.7500e+01, 9.2747e-01, 2.1000e-01
1, 3, 3.7500e+01, 8.3702e-01, 3.5000e-01
1, 3, 3.7500e+01, 7.4521e-01, 6.0000e-01
1, 3, 3.7500e+01, 6.6913e-01, 9.5000e-01
1, 3, 3.7500e+01, 5.7462e-01, 1.7000e+00
1, 3, 3.7500e+01, 4.8319e-01, 3.0000e+00
1, 3, 3.7500e+01, 3.9743e-01, 5.1000e+00
1, 3, 3.7500e+01, 3.1756e-01, 8.3000e+00
1, 3, 3.7500e+01, 2.5588e-01, 1.2000e+01
1, 3, 3.7500e+01, 1.7697e-01, 1.9000e+01
1, 3, 3.7500e+01, 9.5723e-02, 3.0000e+01
1, 3, 3.7500e+01, 4.2827e-02, 4.0000e+01
1, 3, 3.7500e+01, 7.5778e-04, 5.0000e+01
1, 3, 3.7500e+01, -3.4345e-02, 6.0000e+01
1, 3, 3.7500e+01, -6.4569e-02, 7.0000e+01
1, 3, 3.7500e+01, -9.1173e-02, 8.0000e+01
1, 3, 3.7500e+01, -1.1498e-01, 9.0000e+01
1, 3, 3.7500e+01, -1.3653e-01, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
1, 4, 3.7500e+01, 5.4235e-04, 5.0000e+01
1, 4, 3.7500e+01, -2.4581e-02, 6.0000e+01
1, 4, 3.7500e+01, -4.6212e-02, 7.0000e+01
1, 4, 3.7500e+01, -6.5253e-02, 8.0000e+01
1, 4, 3.7500e+01, -8.2290e-02, 9.0000e+01
1, 4, 3.7500e+01, -9.7716e-02, 9.9990e+01
1, 4, 3.7500e+01, 1.1343e+00, 1.0000e-02
1, 4, 3.7500e+01, 1.0493e+00, 1.6000e-02
1, 4, 3.7500e+01, 9.6075e-01, 2.7000e-02
1, 4, 3.7500e+01, 8.7999e-01, 4.5000e-02
1, 4, 3.7500e+01, 8.0038e-01, 7.7000e-02
1, 4, 3.7500e+01, 7.2732e-01, 1.3000e-01
1, 4, 3.7500e+01, 6.6379e-01, 2.1000e-01
1, 4, 3.7500e+01, 5.9906e-01, 3.5000e-01
1, 4, 3.7500e+01, 5.3335e-01, 6.0000e-01
1, 4, 3.7500e+01, 4.7890e-01, 9.5000e-01
1, 4, 3.7500e+01, 4.1126e-01, 1.7000e+00
1, 4, 3.7500e+01, 3.4582e-01, 3.0000e+00
1, 4, 3.7500e+01, 2.8444e-01, 5.1000e+00
1, 4, 3.7500e+01, 2.2728e-01, 8.3000e+00
1, 4, 3.7500e+01, 1.8313e-01, 1.2000e+01
1, 4, 3.7500e+01, 1.2666e-01, 1.9000e+01
1, 4, 3.7500e+01, 6.8509e-02, 3.0000e+01
1, 4, 3.7500e+01, 3.0651e-02, 4.0000e+01
