# This file is generated on 12-Dec-2021 at 19:48:52 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Norway Isfjord radio (Lat = 7.8060e+01 deg, Lon = 1.3620e+01 deg, Alt = 1.0000e-02 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 3, 7.5000e+01, 1.8422e+00, 4.5000e-02
1, 3, 7.5000e+01, 1.6756e+00, 7.7000e-02
1, 3, 7.5000e+01, 1.5226e+00, 1.3000e-01
1, 3, 7.5000e+01, 1.3896e+00, 2.1000e-01
1, 3, 7.5000e+01, 1.2541e+00, 3.5000e-01
1, 3, 7.5000e+01, 1.1166e+00, 6.0000e-01
1, 3, 7.5000e+01, 1.0026e+00, 9.5000e-01
1, 3, 7.5000e+01, 8.6096e-01, 1.7000e+00
1, 3, 7.5000e+01, 7.2397e-01, 3.0000e+00
1, 3, 7.5000e+01, 5.9547e-01, 5.1000e+00
1, 3, 7.5000e+01, 4.7580e-01, 8.3000e+00
1, 3, 7.5000e+01, 3.8338e-01, 1.2000e+01
1, 3, 7.5000e+01, 2.6515e-01, 1.9000e+01
1, 3, 7.5000e+01, 1.4342e-01, 3.0000e+01
1, 3, 7.5000e+01, 6.4167e-02, 4.0000e+01
1, 3, 7.5000e+01, 1.1354e-03, 5.0000e+01
1, 3, 7.5000e+01, -5.1460e-02, 6.0000e+01
1, 3, 7.5000e+01, -9.6744e-02, 7.0000e+01
1, 3, 7.5000e+01, -1.3660e-01, 8.0000e+01
1, 3, 7.5000e+01, -1.7227e-01, 9.0000e+01
1, 3, 7.5000e+01, -2.0457e-01, 9.9990e+01
1, 3, 7.5000e+01, 2.3746e+00, 1.0000e-02
1, 3, 7.5000e+01, 2.1966e+00, 1.6000e-02
1, 3, 7.5000e+01, 2.0113e+00, 2.7000e-02
1, 3, 7.5000e+01, 1.8422e+00, 4.5000e-02
1, 3, 7.5000e+01, 1.6756e+00, 7.7000e-02
1, 3, 7.5000e+01, 1.5226e+00, 1.3000e-01
1, 3, 7.5000e+01, 1.3896e+00, 2.1000e-01
1, 3, 7.5000e+01, 1.2541e+00, 3.5000e-01
1, 3, 7.5000e+01, 1.1166e+00, 6.0000e-01
1, 3, 7.5000e+01, 1.0026e+00, 9.5000e-01
1, 3, 7.5000e+01, 8.6096e-01, 1.7000e+00
1, 3, 7.5000e+01, 7.2397e-01, 3.0000e+00
1, 3, 7.5000e+01, 5.9547e-01, 5.1000e+00
1, 3, 7.5000e+01, 4.7580e-01, 8.3000e+00
1, 3, 7.5000e+01, 3.8338e-01, 1.2000e+01
1, 3, 7.5000e+01, 2.6515e-01, 1.9000e+01
1, 3, 7.5000e+01, 1.4342e-01, 3.0000e+01
1, 3, 7.5000e+01, 6.4167e-02, 4.0000e+01
1, 3, 7.5000e+01, 1.1354e-03, 5.0000e+01
1, 3, 7.5000e+01, -5.1460e-02, 6.0000e+01
1, 3, 7.5000e+01, -9.6744e-02, 7.0000e+01
1, 3, 7.5000e+01, -1.3660e-01, 8.0000e+01
1, 3, 7.5000e+01, -1.7227e-01, 9.0000e+01
1, 3, 7.5000e+01, -2.0457e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
1, 4, 7.5000e+01, -1.4641e-01, 9.9990e+01
1, 4, 7.5000e+01, 1.6995e+00, 1.0000e-02
1, 4, 7.5000e+01, 1.5721e+00, 1.6000e-02
1, 4, 7.5000e+01, 1.4395e+00, 2.7000e-02
1, 4, 7.5000e+01, 1.3185e+00, 4.5000e-02
1, 4, 7.5000e+01, 1.1992e+00, 7.7000e-02
1, 4, 7.5000e+01, 1.0898e+00, 1.3000e-01
1, 4, 7.5000e+01, 9.9456e-01, 2.1000e-01
1, 4, 7.5000e+01, 8.9757e-01, 3.5000e-01
1, 4, 7.5000e+01, 7.9912e-01, 6.0000e-01
1, 4, 7.5000e+01, 7.1754e-01, 9.5000e-01
1, 4, 7.5000e+01, 6.1619e-01, 1.7000e+00
1, 4, 7.5000e+01, 5.1815e-01, 3.0000e+00
1, 4, 7.5000e+01, 4.2618e-01, 5.1000e+00
1, 4, 7.5000e+01, 3.4053e-01, 8.3000e+00
1, 4, 7.5000e+01, 2.7439e-01, 1.2000e+01
1, 4, 7.5000e+01, 1.8977e-01, 1.9000e+01
1, 4, 7.5000e+01, 1.0265e-01, 3.0000e+01
1, 4, 7.5000e+01, 4.5925e-02, 4.0000e+01
1, 4, 7.5000e+01, 8.1260e-04, 5.0000e+01
1, 4, 7.5000e+01, -3.6830e-02, 6.0000e+01
1, 4, 7.5000e+01, -6.9240e-02, 7.0000e+01
1, 4, 7.5000e+01, -9.7769e-02, 8.0000e+01
1, 4, 7.5000e+01, -1.2330e-01, 9.0000e+01
