# This file is generated on 12-Dec-2021 at 19:55:41 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Norway Isfjord radio (Lat = 7.8060e+01 deg, Lon = 1.3620e+01 deg, Alt = 1.0000e-02 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 3, 7.5000e+01, 1.1004e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.0951e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.0934e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.0941e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.0965e+00, 9.9990e+01
1, 3, 7.5000e+01, 2.4934e+01, 1.0000e-02
1, 3, 7.5000e+01, 2.1783e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.8665e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.6037e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.3711e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.1636e+01, 1.3000e-01
1, 3, 7.5000e+01, 9.8579e+00, 2.1000e-01
1, 3, 7.5000e+01, 8.2247e+00, 3.5000e-01
1, 3, 7.5000e+01, 6.7670e+00, 6.0000e-01
1, 3, 7.5000e+01, 5.6908e+00, 9.5000e-01
1, 3, 7.5000e+01, 4.5841e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.7004e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.9373e+00, 5.1000e+00
1, 3, 7.5000e+01, 2.3357e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.9449e+00, 1.2000e+01
1, 3, 7.5000e+01, 1.5276e+00, 1.9000e+01
1, 3, 7.5000e+01, 1.2421e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.1677e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.1146e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.1004e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.0951e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.0934e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.0941e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.0965e+00, 9.9990e+01
1, 3, 7.5000e+01, 2.4934e+01, 1.0000e-02
1, 3, 7.5000e+01, 2.1783e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.8665e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.6037e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.3711e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.1636e+01, 1.3000e-01
1, 3, 7.5000e+01, 9.8579e+00, 2.1000e-01
1, 3, 7.5000e+01, 8.2247e+00, 3.5000e-01
1, 3, 7.5000e+01, 6.7670e+00, 6.0000e-01
1, 3, 7.5000e+01, 5.6908e+00, 9.5000e-01
1, 3, 7.5000e+01, 4.5841e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.7004e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.9373e+00, 5.1000e+00
1, 3, 7.5000e+01, 2.3357e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.9449e+00, 1.2000e+01
1, 3, 7.5000e+01, 1.5276e+00, 1.9000e+01
1, 3, 7.5000e+01, 1.2421e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.1677e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.1146e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.1004e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.0951e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.0934e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.0941e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.0965e+00, 9.9990e+01
1, 3, 7.5000e+01, 2.4934e+01, 1.0000e-02
1, 3, 7.5000e+01, 2.1783e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.8665e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.6037e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.3711e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.1636e+01, 1.3000e-01
1, 3, 7.5000e+01, 9.8579e+00, 2.1000e-01
1, 3, 7.5000e+01, 8.2247e+00, 3.5000e-01
1, 3, 7.5000e+01, 6.7670e+00, 6.0000e-01
1, 3, 7.5000e+01, 5.6908e+00, 9.5000e-01
1, 3, 7.5000e+01, 4.5841e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.7004e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.9373e+00, 5.1000e+00
1, 3, 7.5000e+01, 2.3357e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.9449e+00, 1.2000e+01
1, 3, 7.5000e+01, 1.5276e+00, 1.9000e+01
1, 3, 7.5000e+01, 1.2421e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.1677e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.1146e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.1004e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.0951e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.0934e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.0941e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.0965e+00, 9.9990e+01
1, 3, 7.5000e+01, 2.4934e+01, 1.0000e-02
1, 3, 7.5000e+01, 2.1783e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.8665e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.6037e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.3711e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.1636e+01, 1.3000e-01
1, 3, 7.5000e+01, 9.8579e+00, 2.1000e-01
1, 3, 7.5000e+01, 8.2247e+00, 3.5000e-01
1, 3, 7.5000e+01, 6.7670e+00, 6.0000e-01
1, 3, 7.5000e+01, 5.6908e+00, 9.5000e-01
1, 3, 7.5000e+01, 4.5841e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.7004e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.9373e+00, 5.1000e+00
1, 3, 7.5000e+01, 2.3357e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.9449e+00, 1.2000e+01
1, 3, 7.5000e+01, 1.5276e+00, 1.9000e+01
1, 3, 7.5000e+01, 1.2421e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.1677e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.1146e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.1004e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.0951e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.0934e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.0941e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.0965e+00, 9.9990e+01
1, 3, 7.5000e+01, 2.4934e+01, 1.0000e-02
1, 3, 7.5000e+01, 2.1783e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.8665e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.6037e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.3711e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.1636e+01, 1.3000e-01
1, 3, 7.5000e+01, 9.8579e+00, 2.1000e-01
1, 3, 7.5000e+01, 8.2247e+00, 3.5000e-01
1, 3, 7.5000e+01, 6.7670e+00, 6.0000e-01
1, 3, 7.5000e+01, 5.6908e+00, 9.5000e-01
1, 3, 7.5000e+01, 4.5841e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.7004e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.9373e+00, 5.1000e+00
1, 3, 7.5000e+01, 2.3357e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.9449e+00, 1.2000e+01
1, 3, 7.5000e+01, 1.5276e+00, 1.9000e+01
1, 3, 7.5000e+01, 1.2421e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.1677e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.1146e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.1004e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.0951e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.0934e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.0941e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.0965e+00, 9.9990e+01
1, 3, 7.5000e+01, 2.4934e+01, 1.0000e-02
1, 3, 7.5000e+01, 2.1783e+01, 1.6000e-02
1, 3, 7.5000e+01, 1.8665e+01, 2.7000e-02
1, 3, 7.5000e+01, 1.6037e+01, 4.5000e-02
1, 3, 7.5000e+01, 1.3711e+01, 7.7000e-02
1, 3, 7.5000e+01, 1.1636e+01, 1.3000e-01
1, 3, 7.5000e+01, 9.8579e+00, 2.1000e-01
1, 3, 7.5000e+01, 8.2247e+00, 3.5000e-01
1, 3, 7.5000e+01, 6.7670e+00, 6.0000e-01
1, 3, 7.5000e+01, 5.6908e+00, 9.5000e-01
1, 3, 7.5000e+01, 4.5841e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.7004e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.9373e+00, 5.1000e+00
1, 3, 7.5000e+01, 2.3357e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.9449e+00, 1.2000e+01
1, 3, 7.5000e+01, 1.5276e+00, 1.9000e+01
1, 3, 7.5000e+01, 1.2421e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.1677e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.1146e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.1004e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.0951e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.0934e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.0941e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.0965e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
1, 4, 7.5000e+01, 1.1961e+00, 3.0000e+01
1, 4, 7.5000e+01, 1.1258e+00, 4.0000e+01
1, 4, 7.5000e+01, 1.0753e+00, 5.0000e+01
1, 4, 7.5000e+01, 1.0606e+00, 6.0000e+01
1, 4, 7.5000e+01, 1.0524e+00, 7.0000e+01
1, 4, 7.5000e+01, 1.0461e+00, 8.0000e+01
1, 4, 7.5000e+01, 1.0412e+00, 9.0000e+01
1, 4, 7.5000e+01, 1.0372e+00, 9.9990e+01
1, 4, 7.5000e+01, 2.4277e+01, 1.0000e-02
1, 4, 7.5000e+01, 2.1190e+01, 1.6000e-02
1, 4, 7.5000e+01, 1.8140e+01, 2.7000e-02
1, 4, 7.5000e+01, 1.5570e+01, 4.5000e-02
1, 4, 7.5000e+01, 1.3298e+01, 7.7000e-02
1, 4, 7.5000e+01, 1.1275e+01, 1.3000e-01
1, 4, 7.5000e+01, 9.5440e+00, 2.1000e-01
1, 4, 7.5000e+01, 7.9563e+00, 3.5000e-01
1, 4, 7.5000e+01, 6.5409e+00, 6.0000e-01
1, 4, 7.5000e+01, 5.4970e+00, 9.5000e-01
1, 4, 7.5000e+01, 4.4247e+00, 1.7000e+00
1, 4, 7.5000e+01, 3.5693e+00, 3.0000e+00
1, 4, 7.5000e+01, 2.8316e+00, 5.1000e+00
1, 4, 7.5000e+01, 2.2505e+00, 8.3000e+00
1, 4, 7.5000e+01, 1.8733e+00, 1.2000e+01
1, 4, 7.5000e+01, 1.4707e+00, 1.9000e+01
